Objetivo;Estudiante;Entrega;Correccion;Incompleto
1;0427b5a8a997665e724da742df9520a3;2021-11-16T12:05:23+01:00;2021-11-16T12:08:13+01:00;Completo
1;3c3edc31aeaf8a958c4271fce761bcfd;2021-09-30T15:15:50+02:00;2021-10-16T10:26:19+02:00;Completo
1;0eda21c5abaefdf0d573f6addde32ba1;2021-10-11T18:50:48+02:00;2021-10-26T20:42:17+02:00;Completo
1;1add487fb554e1fe4ac1a889d209ed32;2021-10-11T18:50:48+02:00;2021-10-22T20:02:44+02:00;Completo
1;593fa923220c4e5c6cf3d10206a5b9ef;2021-08-31T12:13:32+02:00;2021-10-07T17:18:09+02:00;Completo
1;d00ced9dda8dcebfc21ae7e0633f9179;2021-10-07T07:24:53+02:00;2021-10-19T08:39:16+02:00;Completo
1;ebeaba5144fd295d51ed2854a4df8d44;2021-09-25T11:31:54+02:00;2021-09-28T16:02:46+02:00;Completo
1;9fa5c0a57a38980085745391d737ba94;2021-09-24T10:11:23+02:00;2021-11-12T10:12:13+01:00;Completo
1;0d04b61a523eeb5c6ca40b76269dd008;2021-09-24T20:07:11+02:00;2021-09-25T10:26:19+02:00;Completo
1;bb27c0383e9d06f515bcba7361e485a4;2021-09-30T07:19:21+02:00;2021-10-27T17:24:40+02:00;Completo
1;36023a78f4c20ea9f15d41db0cd1ab8a;2021-09-27T19:33:46+02:00;2021-10-06T12:40:34+02:00;Completo
1;c4499a62b18654020bf3563068114ebd;2021-09-24T17:39:17+02:00;2021-10-02T17:38:29+02:00;Completo
1;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-09-25T20:55:52+02:00;2021-10-07T14:12:08+02:00;Completo
1;95cffa89c5009ade28e1ab788379f6f4;2021-09-27T18:58:47+02:00;2021-10-02T09:21:13+02:00;Completo
1;dbbe9402eb009f934b37b13c8f3fe163;2021-09-25T19:16:05+02:00;2021-09-29T07:40:27+02:00;Completo
1;e2e541d86071b488ccdad6afbc9d6532;2021-10-08T17:12:20+02:00;2021-10-10T09:33:19+02:00;Completo
1;d2626683dd32562e860a2d56c9aaed54;2021-10-22T20:12:23+02:00;2021-10-25T20:52:41+02:00;Completo
1;52560e05167f3c95d69ae9f8f60a0c71;2021-10-01T12:07:50+02:00;2021-10-04T10:26:12+02:00;Completo
1;ecf3e3582c216e63b109549c85371cef;2021-09-24T07:16:17+02:00;2021-09-29T07:40:27+02:00;Completo
1;b67fe0dda769857859f777991828bd18;2021-10-09T18:01:06+02:00;2021-10-09T18:11:42+02:00;Completo
1;c49f8b0fd12ff659bd8b33484b48f955;2021-10-21T07:06:01+02:00;2021-11-11T20:51:00+01:00;Completo
1;9662c55436cc15b3ad8ac3b23e259a1d;2021-10-05T20:33:23+02:00;2021-10-09T18:23:42+02:00;Completo
1;fb445c4d6b7cf24219d0e98d1a489409;2021-09-25T19:16:22+02:00;2021-09-30T20:33:26+02:00;Completo
1;1879e6ca710c36b06d7175fb49f86ab9;2021-09-27T14:26:55+02:00;2021-10-04T17:47:39+02:00;Completo
1;7311ff7e2b925d360243f5f99314aafc;2021-09-29T15:43:55+02:00;2021-10-22T20:02:44+02:00;Completo
1;6d52e82a56a2af982f24ada041721e85;2021-09-24T17:38:56+02:00;2021-09-29T07:40:27+02:00;Completo
1;371123959749cdeb43262a178f934ddc;2021-10-07T07:24:29+02:00;2021-10-07T17:03:09+02:00;Completo
1;6550a03e61ed7e35d2f3d7eedf7e140b;2021-10-06T16:47:36+02:00;2021-10-15T09:54:22+02:00;Completo
1;c3574537c1172050f85ac1ebe4c9febb;2021-09-26T17:44:05+02:00;2021-10-04T10:26:12+02:00;Completo
2;0427b5a8a997665e724da742df9520a3;2021-12-10T10:25:58+01:00;2021-12-12T10:47:14+01:00;Completo
2;fd34cbd5fddc181e8ac9423a27104b55;2021-10-09T10:25:43+02:00;2021-10-16T10:57:05+02:00;Completo
2;593fa923220c4e5c6cf3d10206a5b9ef;2021-10-17T18:59:47+02:00;2021-10-21T07:37:26+02:00;Completo
2;95cffa89c5009ade28e1ab788379f6f4;2021-10-09T19:41:55+02:00;2022-01-08T20:06:41+01:00;Incompleto
2;36023a78f4c20ea9f15d41db0cd1ab8a;2021-10-19T20:57:47+02:00;2021-10-22T14:00:07+02:00;Completo
2;9662c55436cc15b3ad8ac3b23e259a1d;2021-10-19T09:27:19+02:00;2021-10-27T08:41:21+02:00;Completo
2;6550a03e61ed7e35d2f3d7eedf7e140b;2021-10-27T12:08:34+02:00;2021-10-27T12:10:49+02:00;Completo
2;a9b14046cdb10d538916fb24f188b48e;2021-10-09T18:00:21+02:00;2021-10-14T07:35:28+02:00;Completo
2;dbbe9402eb009f934b37b13c8f3fe163;2021-10-09T18:00:55+02:00;2022-01-25T07:39:29+01:00;Incompleto
2;7311ff7e2b925d360243f5f99314aafc;2021-11-05T09:21:35+01:00;2021-11-05T11:30:57+01:00;Completo
2;52560e05167f3c95d69ae9f8f60a0c71;2021-11-15T19:43:34+01:00;2021-11-19T07:46:57+01:00;Completo
2;a85d113736515e96f071000b4910d35d;2021-10-22T20:05:49+02:00;2021-10-27T08:41:21+02:00;Completo
2;d00ced9dda8dcebfc21ae7e0633f9179;2021-11-05T10:08:52+01:00;2021-11-11T20:51:00+01:00;Completo
2;30cab910cb833a6a87cc96fa7793c6d2;2021-10-21T07:06:19+02:00;2021-11-11T20:51:00+01:00;Completo
2;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-10-16T12:44:33+02:00;2021-10-20T14:07:34+02:00;Completo
2;0d04b61a523eeb5c6ca40b76269dd008;2021-10-14T11:53:04+02:00;2021-10-15T10:14:38+02:00;Completo
2;78e465d23ecd6003c4bd76cf46b4d51e;2021-11-14T13:50:41+01:00;2021-11-26T07:18:20+01:00;Completo
2;3bdee7678fe7fc5ddd75aa7bf8288bf7;2021-11-01T18:49:09+01:00;2021-11-11T20:51:00+01:00;Completo
2;b1add6588cfc70f57f500cf87a0af389;2021-10-17T10:06:32+02:00;2021-10-20T08:18:07+02:00;Completo
2;1879e6ca710c36b06d7175fb49f86ab9;2021-10-10T14:13:51+02:00;2021-10-14T14:46:24+02:00;Completo
2;b67fe0dda769857859f777991828bd18;2021-10-28T07:14:06+02:00;2021-11-28T12:05:31+01:00;Completo
2;0eda21c5abaefdf0d573f6addde32ba1;2021-11-10T19:13:40+01:00;2021-11-18T10:18:21+01:00;Completo
2;fb445c4d6b7cf24219d0e98d1a489409;2021-10-12T18:05:42+02:00;2021-10-16T11:21:29+02:00;Completo
2;6d52e82a56a2af982f24ada041721e85;2021-10-10T19:20:39+02:00;2021-10-12T20:25:18+02:00;Completo
2;ecf3e3582c216e63b109549c85371cef;2021-10-10T19:22:10+02:00;2021-10-20T08:23:54+02:00;Completo
2;d2626683dd32562e860a2d56c9aaed54;2021-11-15T18:36:42+01:00;2021-11-26T14:11:39+01:00;Completo
2;1add487fb554e1fe4ac1a889d209ed32;2021-11-12T09:50:08+01:00;2021-11-12T11:58:46+01:00;Completo
2;8936268a4314a8736aa5f612464e8e39;2021-11-14T13:50:41+01:00;2021-11-22T18:34:43+01:00;Completo
2;9fa5c0a57a38980085745391d737ba94;2021-12-09T20:44:56+01:00;2021-12-09T20:45:38+01:00;Completo
2;ebeaba5144fd295d51ed2854a4df8d44;2021-10-09T10:22:45+02:00;2021-10-14T07:35:28+02:00;Completo
2;3c3edc31aeaf8a958c4271fce761bcfd;2021-12-23T19:41:34+01:00;2021-12-23T19:43:29+01:00;Completo
2;a17dce17734c47ab7ff50ae29896e9ac;2021-10-25T17:14:20+02:00;2021-11-21T10:40:29+01:00;Completo
2;371123959749cdeb43262a178f934ddc;2021-10-20T07:20:42+02:00;2021-10-24T09:25:58+02:00;Completo
2;c4499a62b18654020bf3563068114ebd;2021-10-09T10:26:20+02:00;2021-10-13T08:19:13+02:00;Completo
2;9e92e549a90287c7a1f08e3f999d4ec9;2021-11-17T20:42:30+01:00;2022-01-25T07:39:29+01:00;Incompleto
2;c3574537c1172050f85ac1ebe4c9febb;2021-10-11T14:30:49+02:00;2021-10-17T09:21:40+02:00;Completo
2;e2e541d86071b488ccdad6afbc9d6532;2021-11-03T14:47:23+01:00;2021-11-13T19:46:41+01:00;Completo
2;bb27c0383e9d06f515bcba7361e485a4;2021-11-02T17:56:06+01:00;2021-11-14T13:50:41+01:00;Completo
2;8c5bd4520f2d4a0336cf3eaa4a728f6c;2021-12-10T13:46:15+01:00;2022-01-19T18:03:35+01:00;Incompleto
3;0d04b61a523eeb5c6ca40b76269dd008;2021-10-22T20:04:15+02:00;2021-10-23T11:57:19+02:00;Completo
3;1879e6ca710c36b06d7175fb49f86ab9;2021-10-20T22:03:34+02:00;2021-10-22T20:02:44+02:00;Completo
3;fd34cbd5fddc181e8ac9423a27104b55;2021-10-22T06:59:26+02:00;2021-10-23T11:57:19+02:00;Completo
3;a17dce17734c47ab7ff50ae29896e9ac;2021-11-15T18:36:54+01:00;2022-01-19T18:58:10+01:00;Incompleto
3;d2626683dd32562e860a2d56c9aaed54;2021-11-26T19:40:49+01:00;2021-11-28T20:00:02+01:00;Completo
3;9fa5c0a57a38980085745391d737ba94;2021-12-10T11:49:39+01:00;2021-12-10T12:10:23+01:00;Completo
3;fb445c4d6b7cf24219d0e98d1a489409;2021-10-21T18:02:31+02:00;2021-10-23T11:57:19+02:00;Completo
3;b1add6588cfc70f57f500cf87a0af389;2021-10-25T12:40:53+02:00;2021-10-25T12:44:40+02:00;Completo
3;371123959749cdeb43262a178f934ddc;2021-10-24T18:40:09+02:00;2021-10-25T12:42:17+02:00;Completo
3;3c3edc31aeaf8a958c4271fce761bcfd;2021-11-12T14:24:14+01:00;2021-12-09T20:41:03+01:00;Completo
3;bb27c0383e9d06f515bcba7361e485a4;2021-11-19T14:05:17+01:00;2021-11-22T12:02:21+01:00;Completo
3;c3574537c1172050f85ac1ebe4c9febb;2021-10-24T18:06:18+02:00;2021-10-28T12:12:49+02:00;Completo
3;1add487fb554e1fe4ac1a889d209ed32;2021-12-03T07:30:02+01:00;2021-12-07T17:52:01+01:00;Completo
3;ebeaba5144fd295d51ed2854a4df8d44;2021-10-21T19:18:51+02:00;2021-10-24T09:32:58+02:00;Completo
3;0eda21c5abaefdf0d573f6addde32ba1;2021-11-19T17:24:11+01:00;2021-11-22T12:24:38+01:00;Completo
3;78e465d23ecd6003c4bd76cf46b4d51e;2021-12-01T16:58:27+01:00;2021-12-07T17:52:01+01:00;Completo
3;b67fe0dda769857859f777991828bd18;2021-11-22T14:17:46+01:00;2021-11-28T12:05:31+01:00;Completo
3;a9b14046cdb10d538916fb24f188b48e;2021-10-19T08:18:57+02:00;2021-10-19T08:22:27+02:00;Completo
3;dbbe9402eb009f934b37b13c8f3fe163;2021-10-20T13:32:07+02:00;2021-10-22T20:02:44+02:00;Completo
3;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-10-29T15:10:57+02:00;2021-11-05T07:05:25+01:00;Completo
3;c4499a62b18654020bf3563068114ebd;2021-10-19T20:58:05+02:00;2021-10-22T20:02:44+02:00;Completo
3;8c5bd4520f2d4a0336cf3eaa4a728f6c;2022-01-09T08:54:35+01:00;2022-01-19T18:58:10+01:00;Incompleto
3;36023a78f4c20ea9f15d41db0cd1ab8a;2021-11-10T19:13:20+01:00;2021-11-21T19:27:09+01:00;Completo
3;52560e05167f3c95d69ae9f8f60a0c71;2021-12-08T10:25:11+01:00;2021-12-09T20:07:24+01:00;Completo
3;1e31fb8a2d6bc04df96efa2bd7a7b622;2021-11-24T13:35:28+01:00;2021-12-07T17:52:01+01:00;Completo
3;6d52e82a56a2af982f24ada041721e85;2021-10-25T17:17:06+02:00;2021-11-05T17:13:23+01:00;Completo
3;8936268a4314a8736aa5f612464e8e39;2021-11-26T13:25:39+01:00;2021-11-26T14:12:11+01:00;Completo
3;b7cbea2d4891b6427d08d199c3952481;2021-12-11T20:58:02+01:00;2021-12-12T18:08:09+01:00;Completo
3;7311ff7e2b925d360243f5f99314aafc;2021-11-14T12:02:46+01:00;2021-12-08T13:15:03+01:00;Completo
3;30cab910cb833a6a87cc96fa7793c6d2;2022-01-06T19:36:30+01:00;2022-01-19T18:58:10+01:00;Incompleto
3;ecf3e3582c216e63b109549c85371cef;2021-10-21T19:19:04+02:00;2021-10-22T20:02:44+02:00;Completo
3;0427b5a8a997665e724da742df9520a3;2021-12-10T11:10:59+01:00;2021-12-11T10:00:41+01:00;Completo
3;9662c55436cc15b3ad8ac3b23e259a1d;2021-11-01T18:49:23+01:00;2021-11-05T07:05:25+01:00;Completo
3;95cffa89c5009ade28e1ab788379f6f4;2021-10-20T22:04:08+02:00;2022-01-12T14:45:59+01:00;Incompleto
3;d00ced9dda8dcebfc21ae7e0633f9179;2021-11-30T14:27:19+01:00;2021-12-07T17:52:01+01:00;Completo
3;593fa923220c4e5c6cf3d10206a5b9ef;2021-10-24T21:26:24+02:00;2021-10-25T12:44:40+02:00;Completo
4;8936268a4314a8736aa5f612464e8e39;2021-12-11T09:20:40+01:00;2021-12-17T07:46:35+01:00;Completo
4;b67fe0dda769857859f777991828bd18;2021-12-07T09:37:20+01:00;2022-01-29T20:00:29+01:00;Incompleto
4;fb445c4d6b7cf24219d0e98d1a489409;2021-10-28T19:18:46+02:00;2021-11-04T14:45:43+01:00;Completo
4;c4499a62b18654020bf3563068114ebd;2021-11-01T18:48:51+01:00;2021-11-04T15:01:51+01:00;Completo
4;7311ff7e2b925d360243f5f99314aafc;2021-12-11T20:10:27+01:00;2022-01-29T20:00:29+01:00;Incompleto
4;9fa5c0a57a38980085745391d737ba94;2021-12-15T10:20:06+01:00;2021-12-16T20:23:46+01:00;Completo
4;0427b5a8a997665e724da742df9520a3;2021-12-14T20:00:08+01:00;2021-12-16T20:42:17+01:00;Completo
4;9662c55436cc15b3ad8ac3b23e259a1d;2021-11-16T07:13:33+01:00;2021-11-22T18:34:43+01:00;Completo
4;1add487fb554e1fe4ac1a889d209ed32;2021-12-12T20:37:23+01:00;2021-12-23T12:32:21+01:00;Completo
4;1e31fb8a2d6bc04df96efa2bd7a7b622;2022-01-04T11:07:11+01:00;2022-01-29T20:00:29+01:00;Incompleto
4;d00ced9dda8dcebfc21ae7e0633f9179;2022-01-05T20:37:17+01:00;2022-01-29T20:00:29+01:00;Incompleto
4;d2626683dd32562e860a2d56c9aaed54;2021-12-10T07:37:09+01:00;2021-12-12T10:31:07+01:00;Completo
4;dbbe9402eb009f934b37b13c8f3fe163;2021-10-28T10:00:00+02:00;2021-11-04T14:45:43+01:00;Completo
4;52560e05167f3c95d69ae9f8f60a0c71;2022-01-06T08:26:19+01:00;2022-01-07T20:21:50+01:00;Completo
4;e395a8927b43b78803faca67f5fd4121;2021-11-15T18:36:29+01:00;2021-11-21T20:20:03+01:00;Completo
4;a17dce17734c47ab7ff50ae29896e9ac;2021-12-27T21:47:44+01:00;2022-01-12T21:54:13+01:00;Incompleto
4;8c5bd4520f2d4a0336cf3eaa4a728f6c;2022-01-29T20:00:29+01:00;;Completo
4;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-11-11T20:18:54+01:00;2021-11-28T12:12:25+01:00;Completo
4;36023a78f4c20ea9f15d41db0cd1ab8a;2021-12-20T18:32:17+01:00;2021-12-23T13:46:02+01:00;Completo
4;c3574537c1172050f85ac1ebe4c9febb;2021-11-24T17:14:30+01:00;2021-12-17T20:12:27+01:00;Completo
4;b1add6588cfc70f57f500cf87a0af389;2021-11-06T09:26:32+01:00;2021-11-11T20:51:00+01:00;Completo
4;fd34cbd5fddc181e8ac9423a27104b55;2021-11-02T12:49:24+01:00;2021-11-05T09:10:52+01:00;Completo
4;bb27c0383e9d06f515bcba7361e485a4;2021-11-30T10:33:36+01:00;2021-12-12T10:31:07+01:00;Completo
4;a9b14046cdb10d538916fb24f188b48e;2021-11-08T10:38:54+01:00;2021-11-11T07:33:36+01:00;Completo
4;0d04b61a523eeb5c6ca40b76269dd008;2021-11-11T20:37:14+01:00;2021-11-14T09:22:39+01:00;Completo
4;0eda21c5abaefdf0d573f6addde32ba1;2021-12-01T17:03:47+01:00;2021-12-19T09:00:37+01:00;Completo
4;ebeaba5144fd295d51ed2854a4df8d44;2021-11-05T19:40:29+01:00;2021-11-14T09:27:51+01:00;Completo
4;6d52e82a56a2af982f24ada041721e85;2021-11-07T08:53:26+01:00;;Completo
4;e2e541d86071b488ccdad6afbc9d6532;2021-11-14T13:50:41+01:00;2021-11-22T18:34:43+01:00;Completo
4;ecf3e3582c216e63b109549c85371cef;2021-11-19T22:45:57+01:00;2021-11-21T19:56:10+01:00;Completo
4;593fa923220c4e5c6cf3d10206a5b9ef;2021-12-13T07:08:42+01:00;2021-12-16T20:31:01+01:00;Completo
4;95cffa89c5009ade28e1ab788379f6f4;2021-11-07T18:07:31+01:00;2022-01-19T18:16:42+01:00;Incompleto
4;1879e6ca710c36b06d7175fb49f86ab9;2021-11-08T10:39:07+01:00;2021-11-11T20:51:00+01:00;Completo
4;b7cbea2d4891b6427d08d199c3952481;2022-01-07T07:08:30+01:00;2022-01-29T20:00:29+01:00;Incompleto
5;a17dce17734c47ab7ff50ae29896e9ac;2022-01-08T10:30:24+01:00;2022-01-10T20:14:52+01:00;Completo
5;dbbe9402eb009f934b37b13c8f3fe163;2021-11-12T14:23:42+01:00;;Completo
5;c4499a62b18654020bf3563068114ebd;2021-11-16T07:13:23+01:00;2021-11-21T10:40:50+01:00;Completo
5;c3574537c1172050f85ac1ebe4c9febb;2021-12-31T09:03:40+01:00;2022-01-28T07:17:45+01:00;Incompleto
5;52560e05167f3c95d69ae9f8f60a0c71;2022-01-11T08:27:19+01:00;2022-01-14T10:21:33+01:00;Completo
5;e2e541d86071b488ccdad6afbc9d6532;2021-11-29T21:32:29+01:00;2021-12-01T09:20:05+01:00;Completo
5;36023a78f4c20ea9f15d41db0cd1ab8a;2021-12-29T18:15:49+01:00;2022-01-19T18:19:22+01:00;Incompleto
5;bfd382339323741bf2f0fdf8d447cb5c;2021-11-19T20:46:12+01:00;2021-11-22T12:56:50+01:00;Completo
5;ebeaba5144fd295d51ed2854a4df8d44;2021-11-28T19:38:50+01:00;2021-11-29T10:56:51+01:00;Completo
5;9fa5c0a57a38980085745391d737ba94;2021-12-17T10:25:22+01:00;2021-12-21T20:50:25+01:00;Completo
5;fb445c4d6b7cf24219d0e98d1a489409;2021-11-19T17:24:02+01:00;2021-11-26T09:02:25+01:00;Completo
5;8936268a4314a8736aa5f612464e8e39;2021-12-16T13:17:04+01:00;2021-12-22T17:18:34+01:00;Completo
5;fd34cbd5fddc181e8ac9423a27104b55;2021-11-16T17:27:58+01:00;2021-11-21T19:27:09+01:00;Completo
5;a9b14046cdb10d538916fb24f188b48e;2021-11-23T07:05:12+01:00;2021-11-26T14:11:39+01:00;Completo
5;a85d113736515e96f071000b4910d35d;2021-11-23T19:30:19+01:00;2021-12-07T20:24:07+01:00;Completo
5;593fa923220c4e5c6cf3d10206a5b9ef;2021-12-27T23:19:19+01:00;2022-01-08T19:49:13+01:00;Completo
5;9662c55436cc15b3ad8ac3b23e259a1d;2021-12-04T09:18:18+01:00;2021-12-09T20:31:57+01:00;Completo
5;e395a8927b43b78803faca67f5fd4121;2021-11-23T07:05:51+01:00;2021-11-23T12:16:10+01:00;Completo
5;0d04b61a523eeb5c6ca40b76269dd008;2021-11-20T12:36:13+01:00;2021-11-20T14:23:07+01:00;Completo
5;371123959749cdeb43262a178f934ddc;2021-11-14T13:50:41+01:00;2021-11-18T06:49:06+01:00;Completo
5;3bdee7678fe7fc5ddd75aa7bf8288bf7;2021-11-22T20:27:39+01:00;2021-11-26T14:18:04+01:00;Completo
5;bb27c0383e9d06f515bcba7361e485a4;2021-12-22T07:04:38+01:00;2022-01-19T18:19:22+01:00;Completo
5;ecf3e3582c216e63b109549c85371cef;2021-11-24T06:59:56+01:00;2021-12-07T17:52:01+01:00;Completo
5;0eda21c5abaefdf0d573f6addde32ba1;2022-01-11T08:27:08+01:00;2022-01-12T12:35:28+01:00;Completo
5;7311ff7e2b925d360243f5f99314aafc;2022-01-05T20:37:30+01:00;2022-01-27T16:59:11+01:00;Incompleto
5;0427b5a8a997665e724da742df9520a3;2021-12-20T18:12:33+01:00;2021-12-29T18:57:35+01:00;Completo
5;d2626683dd32562e860a2d56c9aaed54;2021-12-16T13:17:24+01:00;2021-12-16T20:18:57+01:00;Completo
5;b4505d9ddf0c3ea6f6a55922e348cf1b;2021-11-19T18:37:13+01:00;2021-11-29T13:35:27+01:00;Completo
5;1add487fb554e1fe4ac1a889d209ed32;2022-01-05T19:16:04+01:00;2022-01-07T20:21:50+01:00;Completo
5;b1add6588cfc70f57f500cf87a0af389;2021-11-22T11:00:12+01:00;2021-11-22T12:11:32+01:00;Completo
